,Time,datetime,P1_HeaPow,T_OA,HgloHor1,P1_OAVol,P1_OccN,P1_IntGaiTot,TOA in K
1044300,1044300,1/13/20 02:05,0,-9.40934,0,5.59E-05,0,0.189855329,263.74066
1044600,1044600,1/13/20 02:10,0,-9.43546,0,5.42E-05,0,0.189855329,263.71454
1044900,1044900,1/13/20 02:15,0,-9.47556,0,5.25E-05,0,0.189855329,263.67444
1045200,1045200,1/13/20 02:20,0,-9.5268,0,5.09E-05,0,0.189855329,263.6232
1045500,1045500,1/13/20 02:25,0,-9.58637,0,4.94E-05,0,0.189855329,263.56363
1045800,1045800,1/13/20 02:30,0,-9.65146,0,4.79E-05,0,0.189855329,263.49854
1046100,1046100,1/13/20 02:35,0,-9.71927,0,4.66E-05,0,0.189855329,263.43073
1046400,1046400,1/13/20 02:40,0,-9.78693,0,4.53E-05,0,0.189855329,263.36307
1046700,1046700,1/13/20 02:45,0,-9.85166,0,4.41E-05,0,0.189855329,263.29834
1047000,1047000,1/13/20 02:50,0,-9.91062,0,4.29E-05,0,0.189855329,263.23938
1047300,1047300,1/13/20 02:55,0,-9.961,0,4.18E-05,0,0.189855329,263.189
1047600,1047600,1/13/20 03:00,0,-10,0,4.07E-05,0,0.189855329,263.15
1047900,1047900,1/13/20 03:05,0,-10.02473,0,3.97E-05,0,0.189855329,263.12527
1048200,1048200,1/13/20 03:10,0,-10.03596,0,3.88E-05,0,0.189855329,263.11404
1048500,1048500,1/13/20 03:15,0,-10.03638,0,3.78E-05,0,0.189855329,263.11362
1048800,1048800,1/13/20 03:20,0,-10.02875,0,3.7E-05,0,0.189855329,263.12125
1049100,1049100,1/13/20 03:25,0,-10.01572,0,3.61E-05,0,0.189855329,263.13428
1049400,1049400,1/13/20 03:30,0,-10,0,3.53E-05,0,0.189855329,263.15
1049700,1049700,1/13/20 03:35,0,-9.98426,0,3.45E-05,0,0.189855329,263.16574
1050000,1050000,1/13/20 03:40,0,-9.97123,0,3.38E-05,0,0.189855329,263.17877
1050300,1050300,1/13/20 03:45,0,-9.9636,0,3.31E-05,0,0.189855329,263.1864
1050600,1050600,1/13/20 03:50,0,-9.96406,0,3.24E-05,0,0.189855329,263.18594
1050900,1050900,1/13/20 03:55,0,-9.9753,0,3.17E-05,0,0.189855329,263.1747
1051200,1051200,1/13/20 04:00,0,-10,0,3.11E-05,0,0.189855329,263.15
1051500,1051500,1/13/20 04:05,0,-10.04883,0,3.04E-05,0,0.189855329,263.10117
1051800,1051800,1/13/20 04:10,0,-10.1264,0,2.98E-05,0,0.189855329,263.0236
1052100,1052100,1/13/20 04:15,0,-10.22648,0,2.93E-05,0,0.189855329,262.92352
1052400,1052400,1/13/20 04:20,0,-10.3427,0,2.87E-05,0,0.189855329,262.8073
1052700,1052700,1/13/20 04:25,0,-10.46882,0,2.82E-05,0,0.189855329,262.68118
1053000,1053000,1/13/20 04:30,0,-10.59852,0,2.77E-05,0,0.189855329,262.55148
1053300,1053300,1/13/20 04:35,0,-10.72553,0,2.72E-05,0,0.189855329,262.42447
1053600,1053600,1/13/20 04:40,0,-10.84357,0,2.67E-05,0,0.189855329,262.30643
1053900,1053900,1/13/20 04:45,0,-10.94633,0,2.62E-05,0,0.189855329,262.20367
1054200,1054200,1/13/20 04:50,0,-11.0275,0,2.58E-05,0,0.189855329,262.1225
1054500,1054500,1/13/20 04:55,0,-11.08082,0,2.53E-05,0,0.189855329,262.06918
1054800,1054800,1/13/20 05:00,0,-11.1,0,2.49E-05,0,0.210950365,262.05
1055100,1055100,1/13/20 05:05,0,-11.1,0,2.45E-05,0,0.210950365,262.05
1055400,1055400,1/13/20 05:10,0,-11.1,0,2.41E-05,0,0.210950365,262.05
1055700,1055700,1/13/20 05:15,0,-11.1,0,2.37E-05,0,0.210950365,262.05
1056000,1056000,1/13/20 05:20,0,-11.1,0,2.33E-05,0,0.210950365,262.05
1056300,1056300,1/13/20 05:25,0,-11.1,0,2.3E-05,0,0.210950365,262.05
1056600,1056600,1/13/20 05:30,1,-11.1,0,2.26E-05,0,0.210950365,262.05
1056900,1056900,1/13/20 05:35,1,-11.1,0,0.001178615,0,0.210950365,262.05
1057200,1057200,1/13/20 05:40,0.319846202,-11.1,0,0.00056905,0,0.210950365,262.05
1057500,1057500,1/13/20 05:45,0.305941998,-11.1,0,0.00037134,0,0.210950365,262.05
1057800,1057800,1/13/20 05:50,0.292727927,-11.1,0,0.000274073,0,0.210950365,262.05
1058100,1058100,1/13/20 05:55,0.277592535,-11.1,0,0.000216491,0,0.210950365,262.05
1058400,1058400,1/13/20 06:00,0.267811793,-11.1,0,0.000178547,0.105263158,0.236274437,262.05
1058700,1058700,1/13/20 06:05,0.421189205,-11.1,0,0.999779209,0.105263158,0.236274437,262.05
1059000,1059000,1/13/20 06:10,0.416017514,-11.1,0,0.999786409,0.105263158,0.236274437,262.05
1059300,1059300,1/13/20 06:15,0.409737081,-11.1,0,0.999786409,0.105263158,0.236274437,262.05
1059600,1059600,1/13/20 06:20,0.404377068,-11.1,0,0.999786409,0.105263158,0.236274437,262.05
1059900,1059900,1/13/20 06:25,0.399457179,-11.1,0,0.999786409,0.105263158,0.236274437,262.05
1060200,1060200,1/13/20 06:30,0.395228156,-11.1,0,0.999786409,0.105263158,0.236274437,262.05
1060500,1060500,1/13/20 06:35,0.391400864,-11.1,0.000298607,0.999786409,0.105263158,0.236274437,262.05
1060800,1060800,1/13/20 06:40,0.387984766,-11.1,0.001218315,0.999786409,0.105263158,0.236274437,262.05
1061100,1061100,1/13/20 06:45,0.384815999,-11.1,0.002794958,0.999786409,0.105263158,0.236274437,262.05
1061400,1061400,1/13/20 06:50,0.382007334,-11.1,0.005064369,0.999786409,0.105263158,0.236274437,262.05
1061700,1061700,1/13/20 06:55,0.379539181,-11.1,0.008062379,0.999786409,0.105263158,0.236274437,262.05
1062000,1062000,1/13/20 07:00,0.377249929,-11.1,0.011824823,0.999786409,0.210526316,0.345978656,262.05
1062300,1062300,1/13/20 07:05,0.367058886,-11.1,0.016387532,0.999786409,0.210526316,0.345978656,262.05
1062600,1062600,1/13/20 07:10,0.363734006,-11.1,0.021786339,0.999786409,0.210526316,0.345978656,262.05
1062900,1062900,1/13/20 07:15,0.361510957,-11.1,0.02805708,0.999786409,0.210526316,0.345978656,262.05
1063200,1063200,1/13/20 07:20,0.359563834,-11.1,0.035235583,0.999786409,0.210526316,0.345978656,262.05
1063500,1063500,1/13/20 07:25,0.354529001,-11.1,0.043357684,0.999786409,0.210526316,0.345978656,262.05
1063800,1063800,1/13/20 07:30,0.347420737,-11.1,0.052459214,0.999786409,0.210526316,0.345978656,262.05
1064100,1064100,1/13/20 07:35,0.341705703,-11.1,0.063044185,0.999786409,0.210526316,0.345978656,262.05
1064400,1064400,1/13/20 07:40,0.33585374,-11.1,0.07549764,0.999786409,0.210526316,0.345978656,262.05
1064700,1064700,1/13/20 07:45,0.329784975,-11.1,0.089676928,0.999786409,0.210526316,0.345978656,262.05
1065000,1065000,1/13/20 07:50,0.321482539,-11.1,0.105439439,0.999786409,0.210526316,0.345978656,262.05
1065300,1065300,1/13/20 07:55,0.314218012,-11.1,0.122642537,0.999786409,0.210526316,0.345978656,262.05
1065600,1065600,1/13/20 08:00,0.307639836,-11.1,0.141143577,0.999786409,1,1,262.05
1065900,1065900,1/13/20 08:05,0.223748409,-11.08784,0.160799944,0.999786409,1,1,262.06216
1066200,1066200,1/13/20 08:10,0.217443394,-11.05295,0.181468988,0.999786409,1,1,262.09705
1066500,1066500,1/13/20 08:15,0.207256786,-10.9979,0.203008103,0.999786409,1,1,262.1521
1066800,1066800,1/13/20 08:20,0.197522321,-10.92505,0.225274621,0.999786409,1,1,262.22495
1067100,1067100,1/13/20 08:25,0.188249832,-10.83695,0.248125946,0.999786409,1,1,262.31305
1067400,1067400,1/13/20 08:30,0.178661813,-10.73603,0.271419411,0.999786409,1,1,262.41397
1067700,1067700,1/13/20 08:35,0.169722315,-10.6248,0.29538798,0.999786409,1,1,262.5252
1068000,1068000,1/13/20 08:40,0.159912952,-10.50565,0.320237978,0.999786409,1,1,262.64435
1068300,1068300,1/13/20 08:45,0.150911936,-10.38117,0.345786801,0.999786409,1,1,262.76883
1068600,1068600,1/13/20 08:50,0.141980242,-10.25373,0.371851891,0.999786409,1,1,262.89627
1068900,1068900,1/13/20 08:55,0.13319927,-10.12586,0.398250736,0.999786409,1,1,263.02414
1069200,1069200,1/13/20 09:00,0.124612435,-10,0.424800755,0.999786409,1,1,263.15
1069500,1069500,1/13/20 09:05,0.116039596,-9.86933,0.451319321,0.999786409,1,1,263.28067
1069800,1069800,1/13/20 09:10,0.107435812,-9.7273,0.477623944,0.999786409,1,1,263.4227
1070100,1070100,1/13/20 09:15,0.098276615,-9.57667,0.503531999,0.999786409,1,1,263.57333
1070400,1070400,1/13/20 09:20,0.088987726,-9.42026,0.528860972,0.999786409,1,1,263.72974
1070700,1070700,1/13/20 09:25,0.079648037,-9.26093,0.553428261,0.999786409,1,1,263.88907
1071000,1071000,1/13/20 09:30,0.070322317,-9.10148,0.577051352,0.999786409,1,1,264.04852
1071300,1071300,1/13/20 09:35,0.06222129,-8.9447,0.599842029,0.999786409,1,1,264.2053
1071600,1071600,1/13/20 09:40,0.054298989,-8.79346,0.622053603,0.999786409,1,1,264.35654
1071900,1071900,1/13/20 09:45,0.046927308,-8.65055,0.643715609,0.999786409,1,1,264.49945
1072200,1072200,1/13/20 09:50,0.039838777,-8.5188,0.664857538,0.999786409,1,1,264.6312
1072500,1072500,1/13/20 09:55,0.033081405,-8.401,0.685509089,0.999786409,1,1,264.749
1072800,1072800,1/13/20 10:00,0.026684873,-8.3,0.705699705,0.999786409,1,1,264.85
1073100,1073100,1/13/20 10:05,0.020952221,-8.20832,0.725458992,0.999786409,1,1,264.94168
1073400,1073400,1/13/20 10:10,0.015547315,-8.11667,0.744816511,0.999786409,1,1,265.03333
1073700,1073700,1/13/20 10:15,0.010556681,-8.025,0.763801774,0.999786409,1,1,265.125
1074000,1074000,1/13/20 10:20,0.00490907,-7.93333,0.782444387,0.999786409,1,1,265.21667
1074300,1074300,1/13/20 10:25,0,-7.84168,0.800773887,0.999786409,1,1,265.30832
1074600,1074600,1/13/20 10:30,0,-7.75,0.818819903,0.999786409,1,1,265.4
1074900,1074900,1/13/20 10:35,0,-7.65833,0.836036104,0.999786409,1,1,265.49167
1075200,1075200,1/13/20 10:40,0,-7.56666,0.851907115,0.999786409,1,1,265.58334
1075500,1075500,1/13/20 10:45,0,-7.475,0.866509251,0.999786409,1,1,265.675
1075800,1075800,1/13/20 10:50,0,-7.38334,0.879918624,0.999786409,1,1,265.76666
1076100,1076100,1/13/20 10:55,0,-7.29166,0.892211324,0.999786409,1,1,265.85834
1076400,1076400,1/13/20 11:00,0,-7.2,0.903463528,0.999786409,1,1,265.95
1076700,1076700,1/13/20 11:05,0,-7.10834,0.913751328,0.999786409,1,1,266.04166
1077000,1077000,1/13/20 11:10,0,-7.01667,0.923150855,0.999786409,1,1,266.13333
1077300,1077300,1/13/20 11:15,0,-6.925,0.931738246,0.999786409,1,1,266.225
1077600,1077600,1/13/20 11:20,0,-6.83332,0.93958968,0.999786409,1,1,266.31668
1077900,1077900,1/13/20 11:25,0,-6.74167,0.946781314,0.999786409,1,1,266.40833
1078200,1078200,1/13/20 11:30,0,-6.65,0.95338919,0.999786409,1,1,266.5
1078500,1078500,1/13/20 11:35,0,-6.55833,0.958721943,0.999786409,1,1,266.59167
1078800,1078800,1/13/20 11:40,0,-6.46668,0.962067951,0.999786409,1,1,266.68332
1079100,1079100,1/13/20 11:45,0,-6.375,0.96347322,0.999786409,1,1,266.775
1079400,1079400,1/13/20 11:50,0,-6.28333,0.962983684,0.999786409,1,1,266.86667
1079700,1079700,1/13/20 11:55,0,-6.19166,0.960645303,0.999786409,1,1,266.95834
1080000,1080000,1/13/20 12:00,0,-6.1,0.956503967,0.999786409,0.526315789,0.843851602,267.05
1080300,1080300,1/13/20 12:05,0,-6.00834,0.950605727,0.999786409,0.526315789,0.843851602,267.14166
1080600,1080600,1/13/20 12:10,0,-5.91666,0.94299645,0.999786409,0.526315789,0.843851602,267.23334
1080900,1080900,1/13/20 12:15,0,-5.825,0.933722071,0.999786409,0.526315789,0.843851602,267.325
1081200,1081200,1/13/20 12:20,0,-5.73334,0.922828665,0.999786409,0.526315789,0.843851602,267.41666
1081500,1081500,1/13/20 12:25,0,-5.64167,0.910362097,0.999786409,0.526315789,0.843851602,267.50833
1081800,1081800,1/13/20 12:30,0,-5.55,0.896368306,0.999786409,0.526315789,0.843851602,267.6
1082100,1082100,1/13/20 12:35,0,-5.45832,0.879435087,0.999786409,0.526315789,0.843851602,267.69168
1082400,1082400,1/13/20 12:40,0,-5.36667,0.858602826,0.999786409,0.526315789,0.843851602,267.78333
1082700,1082700,1/13/20 12:45,0,-5.275,0.834596281,0.999786409,0.526315789,0.843851602,267.875
1083000,1083000,1/13/20 12:50,0,-5.18333,0.808140461,0.999786409,0.526315789,0.843851602,267.96667
1083300,1083300,1/13/20 12:55,0,-5.09168,0.779960079,0.999786409,0.526315789,0.843851602,268.05832
1083600,1083600,1/13/20 13:00,0,-5,0.75077996,0.999786409,1,1,268.15
1083900,1083900,1/13/20 13:05,0,-4.9423,0.721325138,0.999786409,1,1,268.2077
1084200,1084200,1/13/20 13:10,0,-4.9457,0.692320256,0.999786409,1,1,268.2043
1084500,1084500,1/13/20 13:15,0,-5,0.664490278,0.999786409,1,1,268.15
1084800,1084800,1/13/20 13:20,0,-5.09507,0.638560008,0.999786409,1,1,268.05493
1085100,1085100,1/13/20 13:25,0,-5.22068,0.615254295,0.999786409,1,1,267.92932
1085400,1085400,1/13/20 13:30,0,-5.36667,0.595298035,0.999786409,1,1,267.78333
1085700,1085700,1/13/20 13:35,0,-5.52283,0.579478366,0.999786409,1,1,267.62717
1086000,1086000,1/13/20 13:40,0,-5.67902,0.567579362,0.999786409,1,1,267.47098
1086300,1086300,1/13/20 13:45,0,-5.825,0.558821159,0.999786409,1,1,267.325
1086600,1086600,1/13/20 13:50,0,-5.95063,0.552423986,0.999786409,1,1,267.19937
1086900,1086900,1/13/20 13:55,0,-6.0457,0.547607911,0.999786409,1,1,267.1043
1087200,1087200,1/13/20 14:00,0.00387457,-6.1,0.543593139,0.999786409,1,1,267.05
1087500,1087500,1/13/20 14:05,0.004214909,-6.11866,0.53959983,0.999786409,1,1,267.03134
1087800,1087800,1/13/20 14:10,0.001326714,-6.11698,0.534848097,0.999786409,1,1,267.03302
1088100,1088100,1/13/20 14:15,0.000873671,-6.1,0.528558169,0.999786409,1,1,267.05
1088400,1088400,1/13/20 14:20,0.000272518,-6.07285,0.519950136,0.999786409,1,1,267.07715
1088700,1088700,1/13/20 14:25,0,-6.0406,0.508244159,0.999786409,1,1,267.1094
1089000,1089000,1/13/20 14:30,0,-6.00834,0.492660443,0.999786409,1,1,267.14166
1089300,1089300,1/13/20 14:35,0.002825875,-5.98118,0.469643689,0.999786409,1,1,267.16882
1089600,1089600,1/13/20 14:40,0.008372644,-5.9642,0.437512147,0.999786409,1,1,267.1858
1089900,1089900,1/13/20 14:45,0.013728931,-5.9625,0.398296353,0.999786409,1,1,267.1875
1090200,1090200,1/13/20 14:50,0.019142629,-5.98118,0.354026638,0.999786409,1,1,267.16882
1090500,1090500,1/13/20 14:55,0.025311323,-6.0253,0.306733494,0.999786409,1,1,267.1247
1090800,1090800,1/13/20 15:00,0.031458737,-6.1,0.258447351,0.999786409,1,1,267.05
1091100,1091100,1/13/20 15:05,0.037992723,-6.19166,0.211198674,0.999786409,1,1,266.95834
1091400,1091400,1/13/20 15:10,0.044463643,-6.28333,0.167017889,0.999786409,1,1,266.86667
1091700,1091700,1/13/20 15:15,0.052783349,-6.375,0.127935441,0.999786409,1,1,266.775
1092000,1092000,1/13/20 15:20,0.059043511,-6.46668,0.095981777,0.999786409,1,1,266.68332
1092300,1092300,1/13/20 15:25,0.065890693,-6.55833,0.073187332,0.999786409,1,1,266.59167
1092600,1092600,1/13/20 15:30,0.072764495,-6.65,0.061582555,0.999786409,1,1,266.5
1092900,1092900,1/13/20 15:35,0.076357946,-6.74167,0.056430655,0.999786409,1,1,266.40833
1093200,1093200,1/13/20 15:40,0.079314806,-6.83332,0.051633248,0.999786409,1,1,266.31668
1093500,1093500,1/13/20 15:45,0.081998931,-6.925,0.047178387,0.999786409,1,1,266.225
1093800,1093800,1/13/20 15:50,0.084474705,-7.01667,0.043054121,0.999786409,1,1,266.13333
1094100,1094100,1/13/20 15:55,0.086694931,-7.10834,0.039248501,0.999786409,1,1,266.04166
1094400,1094400,1/13/20 16:00,0.088759398,-7.2,0.035749579,0.999786409,1,1,265.95
1094700,1094700,1/13/20 16:05,0.09044705,-7.29166,0.032545404,0.999786409,1,1,265.85834
1095000,1095000,1/13/20 16:10,0.091981894,-7.38334,0.029624026,0.999786409,1,1,265.76666
1095300,1095300,1/13/20 16:15,0.093500583,-7.475,0.026973499,0.999786409,1,1,265.675
1095600,1095600,1/13/20 16:20,0.094959503,-7.56666,0.024581872,0.999786409,1,1,265.58334
1095900,1095900,1/13/20 16:25,0.096389545,-7.65833,0.022437193,0.999786409,1,1,265.49167
1096200,1096200,1/13/20 16:30,0.09774446,-7.75,0.020527518,0.999786409,1,1,265.4
1096500,1096500,1/13/20 16:35,0.099087357,-7.84168,0.018614349,0.999786409,1,1,265.30832
1096800,1096800,1/13/20 16:40,0.100807101,-7.93333,0.016512298,0.999786409,1,1,265.21667
1097100,1097100,1/13/20 16:45,0.101986401,-8.025,0.014289078,0.999786409,1,1,265.125
1097400,1097400,1/13/20 16:50,0.10312181,-8.11667,0.0120124,0.999786409,1,1,265.03333
1097700,1097700,1/13/20 16:55,0.104183303,-8.20832,0.009749978,0.999786409,1,1,264.94168
1098000,1098000,1/13/20 17:00,0.105213267,-8.3,0.007569522,0.999786409,0.315789474,0.497872947,264.85
1098300,1098300,1/13/20 17:05,0.165536839,-8.3758,0.005538748,0.999786409,0.315789474,0.497872947,264.7742
1098600,1098600,1/13/20 17:10,0.162962101,-8.42283,0.003725364,0.999786409,0.315789474,0.497872947,264.72717
1098900,1098900,1/13/20 17:15,0.165163191,-8.4456,0.002197086,0.999786409,0.315789474,0.497872947,264.7044
1099200,1099200,1/13/20 17:20,0.167095142,-8.44858,0.001021624,0.999786409,0.315789474,0.497872947,264.70142
1099500,1099500,1/13/20 17:25,0.168846573,-8.43632,0.000266691,0.999786409,0.315789474,0.497872947,264.71368
1099800,1099800,1/13/20 17:30,0.170347642,-8.41324,0,0.999786409,0.315789474,0.497872947,264.73676
1100100,1100100,1/13/20 17:35,0.171730763,-8.3839,0,0.999786409,0.315789474,0.497872947,264.7661
1100400,1100400,1/13/20 17:40,0.172984713,-8.35273,0,0.999786409,0.315789474,0.497872947,264.79727
1100700,1100700,1/13/20 17:45,0.174149848,-8.32426,0,0.999786409,0.315789474,0.497872947,264.82574
1101000,1101000,1/13/20 17:50,0.175278736,-8.30298,0,0.999786409,0.315789474,0.497872947,264.84702
1101300,1101300,1/13/20 17:55,0.176359121,-8.2934,0,0.999786409,0.315789474,0.497872947,264.8566
1101600,1101600,1/13/20 18:00,0.177466943,-8.3,0,0.999786409,0.105263158,0.320654583,264.85
1101900,1101900,1/13/20 18:05,0.195401085,-8.32538,0,0.999786409,0.105263158,0.320654583,264.82462
1102200,1102200,1/13/20 18:10,0.197887274,-8.36692,0,0.999786409,0.105263158,0.320654583,264.78308
1102500,1102500,1/13/20 18:15,0.199665559,-8.42106,0,0.999786409,0.105263158,0.320654583,264.72894
1102800,1102800,1/13/20 18:20,0.202125972,-8.48432,0,0.999786409,0.105263158,0.320654583,264.66568
1103100,1103100,1/13/20 18:25,0.203773116,-8.55323,0,0.999786409,0.105263158,0.320654583,264.59677
1103400,1103400,1/13/20 18:30,0.205288182,-8.62427,0,0.999786409,0.105263158,0.320654583,264.52573
1103700,1103700,1/13/20 18:35,0.206727962,-8.69398,0,0.999786409,0.105263158,0.320654583,264.45602
1104000,1104000,1/13/20 18:40,0.208055563,-8.75883,0,0.999786409,0.105263158,0.320654583,264.39117
1104300,1104300,1/13/20 18:45,0.209269705,-8.81534,0,0.999786409,0.105263158,0.320654583,264.33466
1104600,1104600,1/13/20 18:50,0.210379118,-8.86005,0,0.999786409,0.105263158,0.320654583,264.28995
1104900,1104900,1/13/20 18:55,0.211354005,-8.88944,0,0.999786409,0.105263158,0.320654583,264.26056
1105200,1105200,1/13/20 19:00,0.212250919,-8.9,0,0.999786409,0.105263158,0.320654583,264.25
1105500,1105500,1/13/20 19:05,0.21288958,-8.86848,0,0.999786409,0.105263158,0.320654583,264.28152
1105800,1105800,1/13/20 19:10,0.213255655,-8.7811,0,0.999786409,0.105263158,0.320654583,264.3689
1106100,1106100,1/13/20 19:15,0.213363089,-8.6486,0,0.999786409,0.105263158,0.320654583,264.5014
1106400,1106400,1/13/20 19:20,0.213254038,-8.48176,0,0.999786409,0.105263158,0.320654583,264.66824
1106700,1106700,1/13/20 19:25,0.212994592,-8.29127,0,0.999786409,0.105263158,0.320654583,264.85873
1107000,1107000,1/13/20 19:30,0.211869787,-8.08796,0,0.999786409,0.105263158,0.320654583,265.06204
1107300,1107300,1/13/20 19:35,0.21144684,-7.8825,0,0.999786409,0.105263158,0.320654583,265.2675
1107600,1107600,1/13/20 19:40,0.210999664,-7.6857,0,0.999786409,0.105263158,0.320654583,265.4643
1107900,1107900,1/13/20 19:45,0.210636443,-7.5083,0,0.999786409,0.105263158,0.320654583,265.6417
1108200,1108200,1/13/20 19:50,0.210417857,-7.36106,0,0.999786409,0.105263158,0.320654583,265.78894
1108500,1108500,1/13/20 19:55,0.210390976,-7.2547,0,0.999786409,0.105263158,0.320654583,265.8953
1108800,1108800,1/13/20 20:00,0.210618638,-7.2,0,0.999786409,0.052631579,0.265802474,265.95
1109100,1109100,1/13/20 20:05,0.215294871,-7.1812,0,0.999786409,0.052631579,0.265802474,265.9688
1109400,1109400,1/13/20 20:10,0.216163562,-7.1738,0,0.999786409,0.052631579,0.265802474,265.9762
1109700,1109700,1/13/20 20:15,0.217018751,-7.17542,0,0.999786409,0.052631579,0.265802474,265.97458
1110000,1110000,1/13/20 20:20,0.21786004,-7.18366,0,0.999786409,0.052631579,0.265802474,265.96634
1110300,1110300,1/13/20 20:25,0.218696434,-7.19608,0,0.999786409,0.052631579,0.265802474,265.95392
1110600,1110600,1/13/20 20:30,0.2195022,-7.21036,0,0.999786409,0.052631579,0.265802474,265.93964
1110900,1110900,1/13/20 20:35,0.220286106,-7.22404,0,0.999786409,0.052631579,0.265802474,265.92596
1111200,1111200,1/13/20 20:40,0.22103121,-7.23475,0,0.999786409,0.052631579,0.265802474,265.91525
1111500,1111500,1/13/20 20:45,0.22172874,-7.2401,0,0.999786409,0.052631579,0.265802474,265.9099
1111800,1111800,1/13/20 20:50,0.222371784,-7.23768,0,0.999786409,0.052631579,0.265802474,265.91232
1112100,1112100,1/13/20 20:55,0.222942669,-7.22513,0,0.999786409,0.052631579,0.265802474,265.92487
1112400,1112400,1/13/20 21:00,0.223437173,-7.2,0,0.999786409,0.052631579,0.265802474,265.95
1112700,1112700,1/13/20 21:05,0.223765994,-7.16312,0,0.999786409,0.052631579,0.265802474,265.98688
1113000,1113000,1/13/20 21:10,0.224039022,-7.11823,0,0.999786409,0.052631579,0.265802474,266.03177
1113300,1113300,1/13/20 21:15,0.224266126,-7.06754,0,0.999786409,0.052631579,0.265802474,266.08246
1113600,1113600,1/13/20 21:20,0.224457568,-7.01313,0,0.999786409,0.052631579,0.265802474,266.13687
1113900,1113900,1/13/20 21:25,0.22462963,-6.95713,0,0.999786409,0.052631579,0.265802474,266.19287
1114200,1114200,1/13/20 21:30,0.224787811,-6.9017,0,0.999786409,0.052631579,0.265802474,266.2483
1114500,1114500,1/13/20 21:35,0.224950384,-6.84894,0,0.999786409,0.052631579,0.265802474,266.30106
1114800,1114800,1/13/20 21:40,0.225126555,-6.801,0,0.999786409,0.052631579,0.265802474,266.349
1115100,1115100,1/13/20 21:45,0.22532852,-6.76002,0,0.999786409,0.052631579,0.265802474,266.38998
